job_id,word_normalized,feature_id,feature_text,final_feature_value,resolution_method,needs_human_audit,adjudicated,adjudication_trigger,confidence,ambiguous,pre_verification_feature_value,verified_feature_value,positive_verification_status,positive_verification_confidence,positive_verification_reason
v4_atomic_shard_0016,subway train,3812,a level is used to ensure safety in installing railings,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,skateboard,3812,a level is used to ensure safety in installing railings,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vacuum cleaner,3812,a level is used to ensure safety in installing railings,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,screwdriver,3812,a level is used to ensure safety in installing railings,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,giraffe,3813,a level is used to ensure that floors and ceilings are flat,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,trout,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,chickadee,3813,a level is used to ensure that floors and ceilings are flat,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shirt,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blindworm,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,iguana,3813,a level is used to ensure that floors and ceilings are flat,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bagpipe,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,saw,3813,a level is used to ensure that floors and ceilings are flat,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,motorbike,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vacuum cleaner,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spoon,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swordfish,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eagle,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cockroach,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,gecko,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blindworm,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bassoon,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,anvil,3814,a level is used to hang pictures on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tracksuit,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,taxi,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,drum,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,go-cart,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shorts,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,knife,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shark,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parrot,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,motorbike,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cuckoo,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,crocodile,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bra,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,scales,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tambourine,3815,a level is used to hang pictures straight on walls,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,jeans,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,guitar,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,van,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dragonfly,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tiger,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tambourine,3816,a level is used to set up furniture correctly,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,toad,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blindworm,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tortoise,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spatula,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,guitar,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,file,3817,a level may be accompanied by a measuring tape,0.3333333333333333,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,boat,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,car,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spatula,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tram,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dagger,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,percolator,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,go-cart,3817,a level may be accompanied by a measuring tape,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tank,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lawn mower,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,filling knife,3818,"a level may be digital or mechanical, depending on its design",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,horse,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,woodpecker,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,fruit fly,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pike,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,salamander,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,crow,3820,a level may have a magnetic strip to attach to metal surfaces,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,taxi,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,top,3819,a level may be used during home renovation projects,1.3333333333333333,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cymbals,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,airplane,3820,a level may have a magnetic strip to attach to metal surfaces,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,oilcan,3820,a level may have a magnetic strip to attach to metal surfaces,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,whip,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cuckoo,3820,a level may have a magnetic strip to attach to metal surfaces,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,canon,3820,a level may have a magnetic strip to attach to metal surfaces,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lawn mower,3819,a level may be used during home renovation projects,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,llama,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,zebra,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,file,3820,a level may have a magnetic strip to attach to metal surfaces,0.3333333333333333,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,seagull,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pants,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,heron,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sole,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tracksuit,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,jeans,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tie,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sheep,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,taxi,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,centipede,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,llama,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wasp,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,adjustable spanner,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,carp,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,level,3821,a level may have a vial filled with liquid and an air bubble to show alignment,3.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,kettle,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,subway train,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,saw,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wrench,3821,a level may have a vial filled with liquid and an air bubble to show alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pullover,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,whisk,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,chameleon,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sword,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bassoon,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stork,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,harmonica,3822,a level may include multiple vials for different angles,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rabbit,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,peacock,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sweater,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wood louse,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dungarees,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sword,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,double bass,3823,a level measures flatness or horizontal alignment,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parakeet,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,train,3824,a level measures flatness or inclination,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lion,3824,a level measures flatness or inclination,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,fridge,3824,a level measures flatness or inclination,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shoes,3824,a level measures flatness or inclination,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,polar bear,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parrot,3824,a level measures flatness or inclination,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sardine,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,violin,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pig,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tracksuit,3825,a level measures horizontal flatness,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wolf,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vulture,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,crow,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swallow,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cobra,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,caiman,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,oven,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pullover,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bat,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,iguana,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pants,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stork,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,place mat,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,earwig,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,taxi,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,toad,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hat,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swordfish,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,van,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cap,3826,a level typically has a vial filled with liquid and an air bubble,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,jeep,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,zeppelin,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,nail,3827,a lid is sometimes used with a wok for simmering or steaming dishes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,carp,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lizard,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,boots,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swan,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cuckoo,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,goldfish,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bra,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pullover,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,caterpillar,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ladybug,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sperm whale,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,file,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wasp,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,orca,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,motorbike,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,whip,3828,a line extending from a point,2.6666666666666665,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,level,3828,a line extending from a point,2.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bazooka,3828,a line extending from a point,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lizard,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sword,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,(hot air) balloon,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,oven,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,knuckle dusters,3829,a line extending indefinitely in one direction,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,python,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shoes,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,electric kettle,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,clarinet,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cymbals,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,crow,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rocket,3830,a line in geometry,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,robin,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,anchovy,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swallow,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,polar bear,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,alligator,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sardine,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,grater,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cymbals,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,piano,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,harp,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bus,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,kick scooter,3831,a line of light,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,crow,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stork,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,worm,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,helicopter,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cymbals,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,guitar,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cello,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cap,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,turkey,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,viper,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,snake,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,zeppelin,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wood louse,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rifle,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,kick scooter,3832,a line of light or energy,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dolphin,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,leech,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,airplane,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,helicopter,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stick,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,organ,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,clamp,3833,a list of books accepted as holy scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cat,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,synthesizer,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cockroach,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bat,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,adjustable spanner,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sled,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,owl,3834,a list of books accepted as scripture,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,fork,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bass guitar,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,3836,a machine gun can be air-cooled or water-cooled,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,chicken,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wolf,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,owl,3835,a lumberjack typically uses an axe,0.0,unanimous,False,False,,,,,,not_candidate,,
