merge_candidate_id,member_phrases,merge_basis,verdict,review_note,reviewer,reviewed_at
94eed438d8b317e56768,"[""often has a front loader or plow attachment"", ""often includes a front loader or plow attachment""]",semantic_profile,,,,
61766608f24d6954a1e7,"[""a trumpet typically has three piston valves"", ""modern trumpets typically have three piston valves""]",semantic_profile,,,,
0122ffbc89e5d42a1c52,"[""may have a closure mechanism like a snap or strap"", ""often has a closure mechanism like a snap or strap"", ""often has a closure mechanism such as a snap, velcro, or strap""]",semantic_profile,,,,
43feac60ed2d6d70d22f,"[""bread is toasted using the heat generated by the heating elements"", ""toasting is achieved by exposing bread to radiant heat from heating elements""]",semantic_profile,,,,
fec19063de489e879baf,"[""wheelbarrows have been in use since ancient times, with early versions appearing in china"", ""wheelbarrows have been used for centuries and are believed to have originated in ancient china"", ""wheelbarrows have been used for centuries and are depicted in ancient chinese art"", ""wheelbarrows have been used for centuries in various cultures"", ""wheelbarrows have been used since ancient times, with early versions appearing in china"", ""wheelbarrows have been used since ancient times, with early versions dating back to china""]",semantic_profile,,,,
7b585b355fafac756712,"[""kangaroo has a distinctive upright posture when resting"", ""kangaroo has a distinctive upright posture when stationary"", ""kangaroos have a distinctive muscular build and upright posture"", ""kangaroos have a distinctive upright posture supported by their strong tail"", ""kangaroos have a distinctive upright posture when resting"", ""kangaroos have a distinctive upright posture when standing still""]",semantic_profile,,,,
ec75cc10c938c482c873,"[""giraffes have long necks"", ""giraffes use their long necks to spot predators""]",semantic_profile,,,,
df10e6e7264f34dd287d,"[""sharks are found in all major oceans"", ""sharks are found in oceans worldwide"", ""sharks are found in various regions around the world"", ""sharks are often found in coastal regions and open oceans""]",semantic_profile,,,,
6cb83cb499c9a2cafcdb,"[""heron nests are usually built in tall trees or reed beds"", ""herons are known to build nests in tall trees or reed beds"", ""herons build nests in trees or reed beds to lay eggs"", ""many heron species build nests in trees or reed beds"", ""most heron species build nests in trees or reed beds, often in colonies""]",semantic_profile,,,,
207b74fc330a8494087f,"[""dinosaurs are a common subject in natural history documentaries"", ""dinosaurs are discussed in natural history documentaries"", ""dinosaurs are discussed in natural history exhibits""]",semantic_profile,,,,
9161135b3913fb32c22c,"[""can be made of rubber"", ""made of rubber"", ""often made of rubber""]",lexical_signature,,,,
2cc805f04ecf605d59f2,"[""often found in murky or muddy environments"", ""often found in murky or muddy waters""]",semantic_profile,,,,
5ba25ace831a38fa629e,"[""there are over 300 breeds of dogs, varying in size, shape, and temperament"", ""there are over 300 recognized dog breeds with diverse sizes and appearances"", ""there are over 300 recognized dog breeds, each with distinct characteristics""]",semantic_profile,,,,
54be0e595c76b1aa15f6,"[""can have a longer neck"", ""has a longer neck""]",lexical_signature,,,,
915749c7108d5347cd02,"[""certain salamanders secrete toxins for defense against predators"", ""salamander may have toxic secretions for defense"", ""salamanders can secrete toxic substances as a defense mechanism"", ""salamanders can secrete toxic substances for defense"", ""salamanders can secrete toxins as a defense mechanism"", ""salamanders can secrete toxins for defense"", ""salamanders may secrete toxins as a defense mechanism"", ""salamanders may secrete toxins for defense"", ""some salamanders secrete toxic substances for defense against predators"", ""some salamanders secrete toxins as a defense mechanism against predators"", ""some salamanders secrete toxins for defense against predators""]",semantic_profile,,,,
4a1a0ce16d01cca9c506,"[""horses are commonly used in rodeos and equestrian events"", ""horses are commonly used in rodeos and horse races"", ""horses are used in rodeos and races""]",semantic_profile,,,,
f8125e848cb226a2d26d,"[""coats are commonly worn over other clothing layers in cold weather"", ""coats are commonly worn over other clothing layers, especially during cold weather""]",semantic_profile,,,,
94fc57d8824c71ba9539,"[""mug sizes vary, but they typically hold between 8 to 16 ounces of liquid"", ""mugs can be found in a variety of sizes, but most are designed to hold between 8 and 16 ounces of liquid"", ""mugs can be found in various sizes, but most are designed to hold between 8 and 16 ounces of liquid""]",semantic_profile,,,,
0942ab66a14cb456df1f,"[""domesticated mice are commonly kept as pets or used as working animals in some cultures"", ""domesticated mice are often kept as pets or used for pest control"", ""domesticated mice, such as those kept as pets, are often breeds of the house mouse"", ""mice are commonly kept as pets, particularly domesticated varieties like the fancy mouse"", ""mice are commonly kept as pets, particularly the domesticated house mouse""]",semantic_profile,,,,
6d03278fa5cfba8cc0b9,"[""lawn mowers can contribute to air and noise pollution, especially those with gas engines"", ""lawn mowers can contribute to air and noise pollution, especially those with gasoline engines"", ""lawn mowers can produce significant noise and air pollution, especially those with gasoline engines"", ""lawn mowers contribute to air and noise pollution, especially gas-powered models"", ""lawn mowers contribute to noise pollution and can emit air pollutants if gas-powered""]",semantic_profile,,,,
dd910878e87e225c5b0b,"[""deer attract tourists in certain areas"", ""deer can attract tourists and support local economies""]",semantic_profile,,,,
54cb8e68c3b3260c255f,"[""ladybug is recognized by its red and black spotted wings"", ""ladybug often has red or orange wings with black spots"", ""ladybug typically has red or orange wings with black spots"", ""ladybugs have bright red wings with black spots"", ""ladybugs have distinctive red and black spotted wings""]",semantic_profile,,,,
17b8e64cf627433b4bcd,"[""often decorated with ornate paintings"", ""often features intricate decorative paintings"", ""often features ornate decorative artwork"", ""often features ornate decorative paintings"", ""often has ornate decorative paintings""]",semantic_profile,,,,
e7488fb18f4757740570,"[""designed to provide comfort during physical activity"", ""designed to provide comfort during various activities""]",semantic_profile,,,,
dba8c0051b5bae0744d5,"[""many taxis accept both cash and card payments"", ""many taxis offer cash and card payment options, with some requiring specific forms of payment""]",semantic_profile,,,,
7f4b77e296c7aea903c5,"[""tractors can pull trailers loaded with crops or equipment"", ""tractors can pull trailers or other farm equipment"", ""tractors can tow trailers loaded with crops""]",semantic_profile,,,,
5e86806c5ce026d0a86d,"[""grasshoppers are studied in entomology for their behavior and biology"", ""grasshoppers are studied in entomology for their behavior and ecology"", ""grasshoppers can be studied to understand insect behavior and ecology"", ""grasshoppers can be used in scientific research on insect behavior""]",semantic_profile,,,,
3132251f7498956d3720,"[""silvery gray color"", ""silvery in color"", ""silvery-gray color"", ""silvery-grey color""]",semantic_profile,,,,
a98501e563ae57e67411,"[""pike can be broken down for use as kindling or material"", ""pike can be broken into smaller pieces for kindling""]",semantic_profile,,,,
3fc83fc5626edfc157a6,"[""scales can be adjusted for different units of measurement"", ""scales can be calibrated to different units of measurement""]",semantic_profile,,,,
ef393c58d33a8f3dedc7,"[""smooth or textured exterior for grip"", ""smooth or textured grip for handling""]",semantic_profile,,,,
f8c789ff4ee0491a422f,"[""drums are often played in musical bands"", ""drums are played in musical bands""]",lexical_signature,,,,
528ad2cc39e4cf7636ac,"[""organs can be donated and transplanted to replace damaged or diseased organs in other individuals"", ""organs can be transplanted from one individual to another to replace damaged or diseased organs"", ""organs can be transplanted from one individual to another to replace diseased or damaged organs"", ""organs can be transplanted from one individual to another to replace diseased or failing organs"", ""organs can be transplanted from one person to another to replace damaged or diseased organs""]",semantic_profile,,,,
be033864a01edf26b2d3,"[""certain species of moths undergo significant changes in appearance between larval and adult stages"", ""moths can undergo significant changes in appearance between larval and adult stages""]",semantic_profile,,,,
1b9f9f874b25744777bc,"[""most have a small head relative to body size"", ""typically has a small head relative to body size""]",semantic_profile,,,,
93188d4adffb42912ac7,"[""a boa can be a pet in specialized reptile collections"", ""a boa can serve as a pet for reptile enthusiasts"", ""boa is a reptile""]",semantic_profile,,,,
b569eac1eac24688a2d5,"[""can have a rough or smooth texture"", ""can have a smooth or rough texture""]",lexical_signature,,,,
b2b5902c5b22d21a61af,"[""has a handle for tightening"", ""often has a handle to tighten""]",semantic_profile,,,,
cc1d2474890510d6f940,"[""jeans are frequently worn to social gatherings and parties"", ""jeans are often worn during casual outings"", ""jeans are often worn for casual outings"", ""jeans are worn for casual or everyday activities""]",semantic_profile,,,,
2fda8229f88bc9c3bf3b,"[""beanies are sometimes worn to cover short hair"", ""beanies can be used to cover short hair or to keep long hair tidy""]",semantic_profile,,,,
06e2697d6311976ae628,"[""commonly used for warmth"", ""often used for warmth"", ""used for warmth and comfort""]",semantic_profile,,,,
3aa8c46e75caea46f481,"[""dragonflies can hover and fly in all directions"", ""dragonflies can hover and fly in any direction"", ""dragonfly can hover and fly in all directions"", ""dragonfly can hover and fly in any direction""]",semantic_profile,,,,
3227e039d7ef9a68d625,"[""can cause splintering if not used carefully"", ""can cause splinters if not used carefully""]",lexical_signature,,,,
37642dbe891872778665,"[""pyjamas are commonly seen in pajama parties"", ""pyjamas are sometimes worn to pajama parties""]",semantic_profile,,,,
fd6b9c265958615fc425,"[""can be used as a barrier to prevent slipping"", ""can be used to prevent slipping on surfaces""]",semantic_profile,,,,
329f6eb3e4c1936a14d3,"[""canon printers print documents and photographs"", ""canon printers print documents and photos"", ""canon printers print photographs and documents"", ""canon printers print photos and documents""]",semantic_profile,,,,
62a3a4695652d29cd2de,"[""a suit can be dry cleaned"", ""a suit is dry cleaned rather than washed"", ""a suit is often dry cleaned rather than washed""]",semantic_profile,,,,
646f8ea8dad5545c6241,"[""panties can be collected as a hobby"", ""panties can be collected as a personal interest""]",semantic_profile,,,,
263f9b289e97a61ccc55,"[""in art, the canon refers to a set of works considered exemplary or influential"", ""in art, the canon represents a set of works that are considered exemplary or influential""]",semantic_profile,,,,
2e5a7f29bf25c5417b5d,"[""spiders can survive in a variety of environments"", ""spiders can survive in a wide range of environments"", ""spiders can withstand extreme temperatures and survive in diverse habitats""]",semantic_profile,,,,
b4bfc59c199f38ceb6df,"[""a percolator is designed to extract flavors from coffee grounds using heat and pressure"", ""a percolator is designed to extract flavors from ground coffee beans""]",semantic_profile,,,,
dcf37b8334da86b6fd0a,"[""a fireman's axe is designed for emergency rescue operations"", ""an axe is often carried by firefighters for emergency use"", ""an axe is used in fire departments for rescue operations""]",semantic_profile,,,,
e2e4841691d03291e3dd,"[""it can be used for self-defense"", ""it is used for self-defense in some situations""]",semantic_profile,,,,
5f99d7dc5e4d05795fb9,"[""pants are typically sold in sizes based on waist and inseam measurements"", ""pants are typically sold in sizes based on waist and length measurements""]",semantic_profile,,,,
60914f7b7640b1c39567,"[""swans can be found in both wild and captive environments"", ""swans can be found in both wild and captive settings"", ""swans can be found in both wild and park settings""]",semantic_profile,,,,
7393c735de7671da3202,"[""a sword is a personal combat weapon"", ""a sword is a personal weapon carried by individuals""]",semantic_profile,,,,
dde39a2bff17328f766b,"[""can be powered by electricity, battery, or gasoline"", ""can be powered by electricity, gasoline, or battery"", ""powered by electricity or gasoline to operate""]",semantic_profile,,,,
9d2aa5f1ba352ad0406d,"[""ostriches live in flocks that typically include a dominant male and female"", ""ostriches live in flocks, which typically consist of a dominant male and several females"", ""ostriches live in groups called flocks, which can include several females and one dominant male"", ""ostriches live in groups called herds, which typically consist of one male and several females"", ""ostriches live in groups called herds, which usually consist of a dominant male, several females, and their offspring""]",semantic_profile,,,,
a3cb3a93f3d161be515e,"[""planes require runways for takeoff and landing, which are found at airports"", ""planes require runways for takeoff and landing, which are part of airports"", ""planes require runways for takeoff and landing, which are usually located at airports""]",semantic_profile,,,,
2f483e2a8b08ccde7792,"[""has fur that is soft and dense"", ""has thick, soft fur""]",semantic_profile,,,,
565fa8ee22bb606c2e37,"[""produces sound through vibration of a mouthpiece"", ""produces sound through vibrations of a mouthpiece""]",lexical_signature,,,,
3e053fd4166e4fc320c4,"[""cricket is broadcast for entertainment"", ""cricket is often broadcast on television and radio""]",semantic_profile,,,,
06f1aba7804367d273a9,"[""swordfish are capable of making deep dives to over 2,000 feet"", ""swordfish are known for their ability to dive to depths of over 2,000 feet"", ""swordfish are known for their ability to dive to great depths, often exceeding 2,000 feet"", ""swordfish are known to swim at depths of over 2,000 feet"", ""swordfish can dive to depths of over 2,000 feet""]",semantic_profile,,,,
ee7d3aa91e16eb243f73,"[""owl is primarily nocturnal"", ""owls are nocturnal birds of prey"", ""owls are nocturnal predators"", ""owls are primarily nocturnal""]",semantic_profile,,,,
b725b61378c3395ca2a1,"[""zeppelins are a subtype of dirigibles"", ""zeppelins can be classified as dirigibles""]",semantic_profile,,,,
17055722b659aab185df,"[""llama is native to south america"", ""llamas are native to south america""]",semantic_profile,,,,
8c4f110f6739c7f6b1dd,"[""hamster can be found in various colors and patterns"", ""hamsters can be found in various colors and breeds""]",semantic_profile,,,,
a297c70b0ee964f1f4eb,"[""taxi can assist passengers with loading and unloading luggage"", ""taxi is designed to accommodate passengers and their luggage""]",semantic_profile,,,,
3fb6613c4d8a9b7077d9,"[""may have a second blade for opening larger cans"", ""often has a second blade for opening smaller cans""]",semantic_profile,,,,
494213973e0eed9f83ff,"[""a level can be used in construction, carpentry, and diy projects"", ""levels are commonly used in construction, carpentry, and surveying""]",semantic_profile,,,,
7b6d73858a34703336a5,"[""often comes in bright or bold patterns"", ""often has bright or bold colors"", ""often has bright or bold patterns""]",semantic_profile,,,,
ada6a55777447a1ae0e3,"[""often has a zipper on the front of the jacket"", ""often includes a zipper on the front of the jacket"", ""typically includes a zipper on the front of the jacket"", ""usually features a zipper on the jacket"", ""usually has a zipper on the front of the jacket""]",semantic_profile,,,,
cf187b884e85ffadb53a,"[""subway systems can significantly reduce traffic congestion and pollution"", ""subway systems help reduce traffic congestion and air pollution"", ""subway systems reduce traffic congestion and pollution in cities"", ""subway trains can reduce traffic congestion and air pollution"", ""subway trains contribute to reducing traffic congestion and air pollution""]",semantic_profile,,,,
54b7dfc916b2c27a6f4e,"[""is generally quiet"", ""is quiet"", ""quiet""]",lexical_signature,,,,
b79719fd47a8d0cb1767,"[""may include a built-in liner for added comfort"", ""may include a mesh liner for comfort""]",semantic_profile,,,,
223da442f9fa79157051,"[""ensures surfaces are flat"", ""used to ensure surfaces are flat""]",lexical_signature,,,,
a54f776769ae0a98cd82,"[""a mixer is commonly found in both home and professional settings"", ""a mixer is used in both home and commercial settings"", ""mixers are commonly used in both home and commercial settings""]",semantic_profile,,,,
c45ab57bfc71eceae15d,"[""can cause pain or injury if used forcefully"", ""can cause pain or injury when used forcefully""]",semantic_profile,,,,
2fb3ca99be0a9c9dd81a,"[""a skirt is a tube- or cone-shaped garment worn around the waist"", ""a skirt is a tube- or cone-shaped garment worn on the lower body"", ""a skirt is a tube- or cone-shaped garment worn over the body from the waist down"", ""a skirt is a tube- or cone-shaped garment worn over the body, typically extending from the waist to the knees"", ""a skirt is a tube- or cone-shaped garment worn over the body, typically from the waist down"", ""a skirt is a tube- or cone-shaped garment worn over the body, typically from the waist to the legs""]",semantic_profile,,,,
04a8d1db9d794beb0207,"[""nutcracker can be ornamental, especially during holiday seasons"", ""nutcracker may have decorative or ornamental designs"", ""nutcracker may have decorative or ornamental elements"", ""nutcracker may have ornamental designs, especially during holiday seasons""]",semantic_profile,,,,
218e399be2d444f53159,"[""tongs can be designed with different tip shapes for specific tasks"", ""tongs can have different tip shapes for specific tasks"", ""tongs can have various tip shapes depending on their use"", ""tongs can have various tip shapes for different functions"", ""tongs have a variety of tip shapes for different tasks""]",semantic_profile,,,,
4ff257e999d61eddcaaf,"[""geckos are capable of changing color for camouflage"", ""geckos can change color for camouflage"", ""geckos can change color to blend into their environment"", ""geckos may change color for camouflage"", ""geckos may change color to blend into their environment""]",semantic_profile,,,,
77bcdee50fe84cd661c4,"[""beavers are trapped for their fur and castoreum"", ""beavers can be trapped for their fur and castoreum""]",semantic_profile,,,,
8988876a8b65d624583d,"[""often cylindrical or slightly tapered"", ""typically cylindrical or slightly tapered""]",lexical_signature,,,,
f59746bace3e8ff26c77,"[""turtles can be captured and tagged for research"", ""turtles can be tagged by researchers for tracking and study"", ""turtles can be tagged by researchers to track their movements""]",semantic_profile,,,,
8dd3411ce09324117178,"[""pike can be used to guide or direct crowds or animals"", ""pike can be used to signal or direct people in crowds""]",semantic_profile,,,,
0193bdec1d30cb4d36af,"[""turkeys are known to roost in trees for safety at night"", ""turkeys can roost in trees, especially at night for safety"", ""turkeys typically roost in trees at night for safety from predators""]",semantic_profile,,,,
9b536ccbd8732404b799,"[""migrates in flocks during colder months"", ""migrates in flocks during winter months""]",semantic_profile,,,,
023a493bad1473d26f34,"[""a rifle is often used in military and hunting contexts"", ""a rifle is used primarily for hunting and military purposes"", ""rifles are often used for hunting and target shooting"", ""rifles are often used in hunting and military contexts"", ""rifles are often used in hunting and target shooting"", ""rifles are typically used for hunting and military purposes"", ""rifles are typically used in hunting and military applications"", ""rifles are typically used in hunting and military operations"", ""rifles are used for hunting and military purposes"", ""rifles are used in hunting and military applications"", ""rifles are used in hunting and military operations""]",semantic_profile,,,,
f4e2665a18e8c7e624ac,"[""circular or conical in shape"", ""typically has a circular or conical shape""]",semantic_profile,,,,
cc58ff79776ba484c15a,"[""a pot is a subtype of cookware used in kitchens"", ""a pot is a type of cookware used on stovetops or in ovens""]",semantic_profile,,,,
0dd92be283d114cb379b,"[""fruit flies have a pair of wings and a pair of halteres for balance"", ""fruit fly has a pair of wings and a pair of halteres""]",semantic_profile,,,,
15191bfa5d9d271ac7a0,"[""it can tessellate a plane without gaps or overlaps"", ""triangles can tessellate a plane without gaps or overlaps"", ""triangles can tessellate to cover a plane without gaps""]",semantic_profile,,,,
794975db094bf5311865,"[""planes are typically controlled by a pilot using a cockpit with various instruments and controls"", ""planes are typically controlled by pilots using instruments and controls in a cockpit"", ""planes are typically controlled by pilots using instruments and controls in the cockpit""]",semantic_profile,,,,
4ca5e3d303d2b4e2fc5d,"[""may have a jaw-like design"", ""may have a jaw-like structure""]",semantic_profile,,,,
3edc04b563c5881615da,"[""pheasant has a distinctive call, often used for communication"", ""pheasant makes calls to communicate with others""]",semantic_profile,,,,
3701f12d5f915bdea7a0,"[""a pan can be used to collect and drain liquids"", ""a pan can be used to collect and pour liquids""]",semantic_profile,,,,
ca6c96765c31bd364c03,"[""has tentacles for catching prey"", ""has tentacles for grasping prey"", ""tentacles for grasping prey""]",semantic_profile,,,,
ee4c9c06a2f07da260eb,"[""fleeing can lead to physical exhaustion if sustained"", ""fleeing can result in physical exhaustion if sustained"", ""fleeing may result in physical exhaustion if sustained""]",semantic_profile,,,,
7a1433e7d0b1be724e5d,"[""often has bright coloration"", ""often has bright colors""]",lexical_signature,,,,
016b1adbc856d484112e,"[""a shield is carried by hand or attached to the arm"", ""a shield is often carried in one hand or attached to the arm"", ""a shield is often carried in one hand or strapped to the arm"", ""a shield is typically carried by hand or strapped to the arm"", ""a shield is typically held in one hand or attached to the arm"", ""a shield is typically held in one hand or strapped to the arm"", ""a shield may be held in one hand or strapped to the arm""]",semantic_profile,,,,
e984b4ab4ebffbb2426e,"[""known for building cup-shaped nests in trees and buildings"", ""nests in cavities or builds cup-shaped nests in shrubs and trees"", ""they build cup-shaped nests in trees, shrubs, and buildings"", ""they build cup-shaped nests in trees, shrubs, or buildings""]",semantic_profile,,,,
721a68d2527b46c41c8d,"[""can be found in the mediterranean sea"", ""found in mediterranean sea"", ""found in mediterranean waters""]",semantic_profile,,,,
0a7d18f2af7347bcbcf9,"[""a can opener is a tool designed to cut open metal cans"", ""a can opener is a tool used for opening cans"", ""a can opener is a tool used to open metal cans""]",semantic_profile,,,,
c427c61f1db8ede73e14,"[""have two long arms that pivot at a central point"", ""have two parallel arms that pivot at a central point"", ""two parallel arms that pivot at a central point""]",semantic_profile,,,,
0a9f6e4b7c209e41c5f6,"[""often has a tensile strength suitable for pulling or securing"", ""often has a tensile strength suitable for pulling or supporting weights"", ""often has a tensile strength suitable for pulling or tying""]",semantic_profile,,,,
4bd62421e144264b52b1,"[""snake uses a variety of methods to move, including lateral undulation and concertina motion"", ""snakes use a variety of methods to move, including lateral undulation and sidewinding""]",semantic_profile,,,,
c02cc70346646e212ee0,"[""turtles have been around for over 200 million years, making them one of the oldest reptile groups"", ""turtles have been present on earth for more than 200 million years, making them one of the oldest reptile groups"", ""turtles have existed for over 200 million years, making them one of the oldest reptile groups""]",semantic_profile,,,,
05d63973f1bc520f0b4d,"[""sheep are herded by shepherds and dogs"", ""sheep are herded by shepherds or dogs"", ""sheep are herded by shepherds or sheepdogs"", ""sheep can be herded by humans and dogs"", ""sheep can be herded by shepherds and dogs""]",semantic_profile,,,,
24859478c17ad671a57e,"[""sometimes worn by chefs"", ""worn by chefs and cooks while preparing food""]",semantic_profile,,,,
931322245bc10f77a943,"[""caterpillar has a head capsule and mandibles for chewing"", ""caterpillar has a head capsule and mandibles for eating"", ""caterpillar has a head capsule with chewing mouthparts"", ""caterpillar has a head capsule with mandibles for chewing""]",semantic_profile,,,,
9c71e9083c08031ac40b,"[""zebra is native to africa"", ""zebras are native to africa""]",semantic_profile,,,,
d5583f8b5b5abf4fdc6f,"[""eagles prey on fish, small mammals, and birds"", ""eagles primarily feed on fish, small mammals, and other birds""]",semantic_profile,,,,
a3abf30c459b52fd7d36,"[""can be used to pry open objects"", ""pry open objects"", ""prying open objects"", ""used for prying open objects""]",lexical_signature,,,,
8a48f4de79b91d27358a,"[""local communities sometimes consume piranhas as a food source"", ""piranhas are occasionally consumed as food in local communities"", ""piranhas are sometimes caught for food by local communities""]",semantic_profile,,,,
b6d96eb3c15730a17b72,"[""python can be used to build desktop applications with gui toolkits like tkinter and pyqt"", ""python can be used to build gui applications with libraries like tkinter and pyqt"", ""python can be used to create desktop applications with gui toolkits like tkinter and pyqt"", ""python can be used to create desktop applications with libraries like tkinter"", ""python can be used to create graphical user interfaces (guis) with libraries like tkinter and pyqt"", ""python can be used to develop desktop applications with tkinter or pyqt""]",semantic_profile,,,,
9f6443c95f9a640c798b,"[""a belt can be tightened or loosened"", ""a belt can be tightened to restrict movement""]",semantic_profile,,,,
7fcdb657ce2ddf618f3d,"[""is played by plucking"", ""played by plucking""]",lexical_signature,,,,
c860224e87743713a59c,"[""sparrows build nests in cavities or dense vegetation"", ""sparrows nest in cavities and dense vegetation"", ""sparrows nest in small cavities or dense vegetation"", ""sparrows often nest in cavities, including those in buildings"", ""sparrows often nest in small cavities or dense shrubs"", ""sparrows often nest in small cavities or dense vegetation""]",semantic_profile,,,,
b48124640fbb06b90085,"[""go-carts can be customized with various components to enhance performance"", ""go-carts can be customized with various parts to enhance performance"", ""go-carts can be modified for better performance"", ""go-carts can be modified for improved performance"", ""go-carts can be modified for performance enhancement"", ""go-carts can be modified for performance improvements""]",semantic_profile,,,,
c707ab9c7cb79513c3d6,"[""a hat can be adorned with decorations or accessories"", ""a hat can be adorned with decorations or embellishments"", ""a hat can be adorned with decorations or insignia""]",semantic_profile,,,,
ea7f9ec3c43cb2f70b7d,"[""a trumpet is often used in orchestras, jazz bands, and military bands"", ""a trumpet is used in orchestras, bands, and jazz ensembles"", ""the trumpet is commonly used in orchestras, jazz bands, and military bands"", ""trumpets are commonly used in orchestras, bands, and jazz ensembles"", ""trumpets are commonly used in orchestras, jazz bands, and military bands""]",semantic_profile,,,,
0988d4d934e3b329fde8,"[""wasp has a narrow waist connecting the thorax to the abdomen"", ""wasps have a narrow waist connecting their thorax and abdomen""]",semantic_profile,,,,
7ff2b37bc0c18e12d7ff,"[""they build nests from twigs and other materials, typically in trees"", ""they build nests in trees, typically using sticks and other materials"", ""they build nests in trees, typically using twigs and lining them with softer materials"", ""they build nests using twigs, leaves, and other materials""]",semantic_profile,,,,
3f610700710f9190bbbf,"[""can run fast despite its size"", ""can run fast despite their size""]",semantic_profile,,,,
6886acc4d1c90cbe4252,"[""herons are often depicted in nature photography and art"", ""herons are often depicted in wildlife art and photography"", ""herons are sometimes featured in wildlife photography and art"", ""herons are sometimes featured in wildlife photography and nature documentaries""]",semantic_profile,,,,
1ea12ae14f8e9e38359d,"[""typically has a capacity of about 2 to 3 cubic feet"", ""usually has a capacity of a few cubic feet""]",semantic_profile,,,,
48d2873729a5b174434c,"[""frequently tuned in fourths, unlike many other string instruments"", ""often tuned in fourths, similar to other string instruments"", ""typically tuned in fourths, similar to other string instruments""]",semantic_profile,,,,
98b6f2ffa78773f122e1,"[""rear wheels larger than front"", ""rear wheels typically larger than front""]",lexical_signature,,,,
e2b65e28aead2874aa64,"[""cockroach is often associated with unclean conditions"", ""cockroaches are commonly associated with unclean living conditions"", ""cockroaches are often associated with unclean living conditions""]",semantic_profile,,,,
bb77814c34dbc2de2494,"[""a file can be opened using a software application"", ""a file can be opened using a specific application""]",semantic_profile,,,,
fb6e7f0c7b9641843e32,"[""can be fastened around the neck or waist"", ""fastens around the neck or waist"", ""fastens around the waist or neck"", ""typically fastens around the neck or waist"", ""typically fastens around the waist or neck""]",lexical_signature,,,,
186a385e72dad92fa5c5,"[""pheasant can be featured in educational materials about wildlife"", ""pheasant can be used in educational programs about wildlife"", ""pheasant can be used in educational settings to teach about wildlife""]",semantic_profile,,,,
db2322c402ae2edb9651,"[""used to hold objects in place during transportation"", ""used to hold objects steady during transportation""]",semantic_profile,,,,
e00322f29c9a2cd184dc,"[""eel can be kept in aquariums"", ""eel is used in aquariums"", ""eels can be kept in aquariums""]",semantic_profile,,,,
90028ce9287addbc30c9,"[""can be used to secure materials during gluing"", ""used to secure materials during gluing"", ""used to secure materials while gluing""]",semantic_profile,,,,
9de2248e8f72f5899024,"[""bearings enable the wheels to rotate smoothly and efficiently"", ""bearings enable the wheels to rotate smoothly on the axles""]",semantic_profile,,,,
8b0ccc354a577c0f7b3c,"[""guitar is transported in cases"", ""guitars can be transported in cases""]",semantic_profile,,,,
e61d0b5321c896acffbd,"[""amplified through a bass amplifier"", ""can be amplified through a bass amplifier"", ""is often amplified through a bass amplifier"", ""often amplified through a bass amplifier""]",lexical_signature,,,,
c167239c38e578a8d976,"[""can be strung in various ways depending on the design"", ""can be strung with a variety of materials""]",semantic_profile,,,,
1e344dc6df6ecfb893bb,"[""protects feet from sharp objects"", ""protects foot from sharp objects"", ""protects the foot from sharp objects""]",semantic_profile,,,,
f1be4eab7edd55b02062,"[""may have a flattened tip for additional leverage"", ""may have a flattened tip on one end for increased leverage"", ""often has a flattened tip for better leverage""]",semantic_profile,,,,
4095ef97388cad76a2f2,"[""has a series of sharp blades or holes"", ""has a series of sharp holes or blades"", ""has sharp metal blades or holes"", ""has sharp metal holes or blades""]",semantic_profile,,,,
2b843c82c35745844869,"[""a tool used for determining horizontal alignment"", ""a tool used to determine horizontal or vertical alignment""]",semantic_profile,,,,
f065683347220b45086a,"[""their primary diet consists of deep-sea squid, including giant and colossal squid"", ""their primary diet consists of giant squid and other deep-sea creatures"", ""their primary diet consists of giant squid and other deep-sea organisms""]",semantic_profile,,,,
cdd6161e511004e0218b,"[""can vary in size and power"", ""varies in size and power""]",lexical_signature,,,,
b560326976f7e9a74191,"[""kangaroo can grow to a height of up to 2 meters"", ""kangaroo can grow to over six feet tall"", ""kangaroo can grow up to 6 feet tall and weigh over 200 pounds"", ""kangaroos can grow up to 6 feet tall and weigh over 200 pounds""]",semantic_profile,,,,
71d77ca32c6df6cf4f1a,"[""butterfly flutters its wings to fly"", ""butterfly flutters its wings to move"", ""butterfly flutters wings to move through air""]",semantic_profile,,,,
5ac0f90645c2be773a47,"[""a fly can be observed through a microscope"", ""a fly can be observed under a microscope""]",semantic_profile,,,,
71875fa7f605a7776531,"[""a skirt allows for freedom of movement in the legs"", ""a skirt is designed to allow freedom of movement in the legs"", ""a skirt is designed to cover the lower body while allowing freedom of movement""]",semantic_profile,,,,
a0b1103504f7aafe15a3,"[""handle is often made of metal or plastic"", ""handle is often made of plastic or metal"", ""handle is typically made of plastic or metal"", ""handle is usually made of plastic or metal""]",lexical_signature,,,,
6b239ba3f7e3c411c715,"[""wingspan is wide, often exceeding body length"", ""wingspan wider than body length""]",semantic_profile,,,,
cbfd00528c7b5cc1bc98,"[""often played at ceremonial events"", ""often played in outdoor ceremonial events"", ""played at ceremonial events""]",semantic_profile,,,,
1ad9cef385dbd3daf6c5,"[""male sticklebacks build nests and care for the eggs"", ""stickleback males build nests and care for eggs"", ""stickleback males build nests and guard eggs"", ""stickleback males build nests for egg-laying females""]",semantic_profile,,,,
