job_id,word_normalized,feature_id,feature_text,row_hash,adjudicator_idx,feature_value,confidence,ambiguous,reason,parse_error,raw_json
v4_atomic_shard_0021,stick,3694,"a level can be used in construction, carpentry, and diy projects",4df6bdc4751afd9da24523806b19a44cca0b183ca82c52002834c45b4cd008c5,1,0,0.92,False,"A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.",,"{
  ""target_word"": ""stick"",
  ""feature_id"": 3694,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.""
}"
v4_atomic_shard_0021,stick,3694,"a level can be used in construction, carpentry, and diy projects",4df6bdc4751afd9da24523806b19a44cca0b183ca82c52002834c45b4cd008c5,2,0,0.92,False,"A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.",,"{
  ""target_word"": ""stick"",
  ""feature_id"": 3694,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.""
}"
v4_atomic_shard_0021,stick,3694,"a level can be used in construction, carpentry, and diy projects",4df6bdc4751afd9da24523806b19a44cca0b183ca82c52002834c45b4cd008c5,3,0,0.92,False,"A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.",,"{
  ""target_word"": ""stick"",
  ""feature_id"": 3694,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""A stick is not typically associated with being a level in construction or DIY projects, even though it can be used in such contexts.""
}"
v4_atomic_shard_0021,cart,3701,a level can be used to adjust shelves to be parallel,cf8b778ef3a8c4eb2d576165653e11a1e044b96d7f0e05783725f35038b6315e,1,0,0.95,False,A level to adjust shelves is not a common or spontaneous feature associated with carts.,,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3701,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level to adjust shelves is not a common or spontaneous feature associated with carts.""
}"
v4_atomic_shard_0021,cart,3701,a level can be used to adjust shelves to be parallel,cf8b778ef3a8c4eb2d576165653e11a1e044b96d7f0e05783725f35038b6315e,2,0,0.95,False,A level to adjust shelves is not a common or spontaneous feature associated with carts.,,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3701,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level to adjust shelves is not a common or spontaneous feature associated with carts.""
}"
v4_atomic_shard_0021,cart,3701,a level can be used to adjust shelves to be parallel,cf8b778ef3a8c4eb2d576165653e11a1e044b96d7f0e05783725f35038b6315e,3,0,0.95,False,A level to adjust shelves is not a common or spontaneous feature associated with carts.,,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3701,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level to adjust shelves is not a common or spontaneous feature associated with carts.""
}"
v4_atomic_shard_0021,submarine,3709,a level can be used to calibrate equipment,efd02dc58ea0cd987a62994f60fbc61101476895967316f4c9f46908d3956bcd,1,0,0.95,False,"While technically true, this feature is not something people would spontaneously mention about a submarine.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 3709,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""While technically true, this feature is not something people would spontaneously mention about a submarine.""
}"
v4_atomic_shard_0021,submarine,3709,a level can be used to calibrate equipment,efd02dc58ea0cd987a62994f60fbc61101476895967316f4c9f46908d3956bcd,2,0,0.95,False,"While technically true, this feature is not something people would spontaneously mention about a submarine.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 3709,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""While technically true, this feature is not something people would spontaneously mention about a submarine.""
}"
v4_atomic_shard_0021,submarine,3709,a level can be used to calibrate equipment,efd02dc58ea0cd987a62994f60fbc61101476895967316f4c9f46908d3956bcd,3,0,0.95,False,"While technically true, this feature is not something people would spontaneously mention about a submarine.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 3709,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""While technically true, this feature is not something people would spontaneously mention about a submarine.""
}"
v4_atomic_shard_0021,oven,3715,a level can be used to check the alignment of shelves,5cc2faa797b79a5fa243df8278db0e6c32c2ea75a09c06512d8d7671580bb4c5,1,0,0.95,False,Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.,,"{
  ""target_word"": ""oven"",
  ""feature_id"": 3715,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.""
}"
v4_atomic_shard_0021,oven,3715,a level can be used to check the alignment of shelves,5cc2faa797b79a5fa243df8278db0e6c32c2ea75a09c06512d8d7671580bb4c5,2,0,0.95,False,Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.,,"{
  ""target_word"": ""oven"",
  ""feature_id"": 3715,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.""
}"
v4_atomic_shard_0021,oven,3715,a level can be used to check the alignment of shelves,5cc2faa797b79a5fa243df8278db0e6c32c2ea75a09c06512d8d7671580bb4c5,3,0,0.95,False,Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.,,"{
  ""target_word"": ""oven"",
  ""feature_id"": 3715,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Using a level to check shelf alignment is not a spontaneous or common feature associated with ovens.""
}"
v4_atomic_shard_0021,hammer,3716,a level can be used to check the alignment of shelves or pictures,7e038fe044263a10c52fd32cd1248df12788ad47a1e50e42de3f9247890ac3ed,1,0,0.95,False,"A level is a different tool, and participants are unlikely to mention it when describing a hammer.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3716,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is a different tool, and participants are unlikely to mention it when describing a hammer.""
}"
v4_atomic_shard_0021,hammer,3716,a level can be used to check the alignment of shelves or pictures,7e038fe044263a10c52fd32cd1248df12788ad47a1e50e42de3f9247890ac3ed,2,0,0.95,False,"A level is a different tool, and participants are unlikely to mention it when describing a hammer.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3716,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is a different tool, and participants are unlikely to mention it when describing a hammer.""
}"
v4_atomic_shard_0021,hammer,3716,a level can be used to check the alignment of shelves or pictures,7e038fe044263a10c52fd32cd1248df12788ad47a1e50e42de3f9247890ac3ed,3,0,0.95,False,"A level is a different tool, and participants are unlikely to mention it when describing a hammer.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3716,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is a different tool, and participants are unlikely to mention it when describing a hammer.""
}"
v4_atomic_shard_0021,top,3722,a level can be used to check the vertical alignment of objects,3f086b922c8052927b86b2109fe2c35b8f237da2677c1f50aa8fb4c68a41e4db,1,1,0.85,False,"A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3722,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.""
}"
v4_atomic_shard_0021,top,3722,a level can be used to check the vertical alignment of objects,3f086b922c8052927b86b2109fe2c35b8f237da2677c1f50aa8fb4c68a41e4db,2,1,0.85,False,"A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3722,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.""
}"
v4_atomic_shard_0021,top,3722,a level can be used to check the vertical alignment of objects,3f086b922c8052927b86b2109fe2c35b8f237da2677c1f50aa8fb4c68a41e4db,3,1,0.85,False,"A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3722,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A level can be used to check vertical alignment, but this is a specific and technical use that is not commonly known or mentioned.""
}"
v4_atomic_shard_0021,pan,3727,a level can be used to ensure objects are aligned properly,cc30be28e2d3562afb1cca7b6abc2a317c4e18cbfc015bfa2e80b741ae537a39,1,0,0.95,False,"A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.",,"{
  ""target_word"": ""pan"",
  ""feature_id"": 3727,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.""
}"
v4_atomic_shard_0021,pan,3727,a level can be used to ensure objects are aligned properly,cc30be28e2d3562afb1cca7b6abc2a317c4e18cbfc015bfa2e80b741ae537a39,2,0,0.95,False,"A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.",,"{
  ""target_word"": ""pan"",
  ""feature_id"": 3727,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.""
}"
v4_atomic_shard_0021,pan,3727,a level can be used to ensure objects are aligned properly,cc30be28e2d3562afb1cca7b6abc2a317c4e18cbfc015bfa2e80b741ae537a39,3,0,0.95,False,"A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.",,"{
  ""target_word"": ""pan"",
  ""feature_id"": 3727,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with a pan, and participants are unlikely to spontaneously mention this feature.""
}"
v4_atomic_shard_0021,top,3730,a level can be used to ensure tiles are laid flat,229a05b9764c2fb5da2c895e8c57c2da839370f2870c1570a6776e6f554c4460,1,0,0.95,False,"The feature is specific and technical, unlikely to be spontaneously produced by typical participants.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific and technical, unlikely to be spontaneously produced by typical participants.""
}"
v4_atomic_shard_0021,top,3730,a level can be used to ensure tiles are laid flat,229a05b9764c2fb5da2c895e8c57c2da839370f2870c1570a6776e6f554c4460,2,0,0.95,False,"The feature is specific and technical, unlikely to be spontaneously produced by typical participants.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific and technical, unlikely to be spontaneously produced by typical participants.""
}"
v4_atomic_shard_0021,top,3730,a level can be used to ensure tiles are laid flat,229a05b9764c2fb5da2c895e8c57c2da839370f2870c1570a6776e6f554c4460,3,0,0.95,False,"The feature is specific and technical, unlikely to be spontaneously produced by typical participants.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 3730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific and technical, unlikely to be spontaneously produced by typical participants.""
}"
v4_atomic_shard_0021,sole,3746,a level can indicate a standard or quality,24d3b8a78ada9033f2313b6366287029d040d7152c349acf800be19e37d65610,1,0,0.95,False,The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 3746,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.""
}"
v4_atomic_shard_0021,sole,3746,a level can indicate a standard or quality,24d3b8a78ada9033f2313b6366287029d040d7152c349acf800be19e37d65610,2,0,0.95,False,The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 3746,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.""
}"
v4_atomic_shard_0021,sole,3746,a level can indicate a standard or quality,24d3b8a78ada9033f2313b6366287029d040d7152c349acf800be19e37d65610,3,0,0.95,False,The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 3746,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not a natural or spontaneous description for 'sole' and is unlikely to be listed by typical participants.""
}"
v4_atomic_shard_0021,level,3768,a level is a playing field in a video game,680a8fc2f097ec587acbdbf10a092a3eee233821580f2e45086c43851a32e945,1,2,0.75,False,"A level can be a playing field in a video game, but it's not the primary or most common association for the term.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3768,
  ""feature_value"": 2,
  ""confidence"": 0.75,
  ""ambiguous"": false,
  ""reason"": ""A level can be a playing field in a video game, but it's not the primary or most common association for the term.""
}"
v4_atomic_shard_0021,level,3768,a level is a playing field in a video game,680a8fc2f097ec587acbdbf10a092a3eee233821580f2e45086c43851a32e945,2,2,0.75,False,"A level can be a playing field in a video game, but it's not the primary or most common association for the term.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3768,
  ""feature_value"": 2,
  ""confidence"": 0.75,
  ""ambiguous"": false,
  ""reason"": ""A level can be a playing field in a video game, but it's not the primary or most common association for the term.""
}"
v4_atomic_shard_0021,level,3768,a level is a playing field in a video game,680a8fc2f097ec587acbdbf10a092a3eee233821580f2e45086c43851a32e945,3,2,0.75,False,"A level can be a playing field in a video game, but it's not the primary or most common association for the term.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3768,
  ""feature_value"": 2,
  ""confidence"": 0.75,
  ""ambiguous"": false,
  ""reason"": ""A level can be a playing field in a video game, but it's not the primary or most common association for the term.""
}"
v4_atomic_shard_0021,top,3786,a level is calibrated to indicate true horizontal or vertical positions,696888c05fb6a12ef90c89b12cdf38ecc3e626ad3961fe9f0210cf67cf6d833d,1,0,0.95,False,The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 3786,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.""
}"
v4_atomic_shard_0021,top,3786,a level is calibrated to indicate true horizontal or vertical positions,696888c05fb6a12ef90c89b12cdf38ecc3e626ad3961fe9f0210cf67cf6d833d,2,0,0.95,False,The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 3786,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.""
}"
v4_atomic_shard_0021,top,3786,a level is calibrated to indicate true horizontal or vertical positions,696888c05fb6a12ef90c89b12cdf38ecc3e626ad3961fe9f0210cf67cf6d833d,3,0,0.95,False,The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 3786,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is too specific and technical to be spontaneously produced by typical participants describing 'top'.""
}"
v4_atomic_shard_0021,level,3790,a level is essential in plumbing to check pipe alignment,3ebf11749d3f180cb83f973ca4ec98711791c4b841d4aab8c75fcd8364c5fc85,1,1,0.8,False,"A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3790,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.""
}"
v4_atomic_shard_0021,level,3790,a level is essential in plumbing to check pipe alignment,3ebf11749d3f180cb83f973ca4ec98711791c4b841d4aab8c75fcd8364c5fc85,2,1,0.8,False,"A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3790,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.""
}"
v4_atomic_shard_0021,level,3790,a level is essential in plumbing to check pipe alignment,3ebf11749d3f180cb83f973ca4ec98711791c4b841d4aab8c75fcd8364c5fc85,3,1,0.8,False,"A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.",,"{
  ""target_word"": ""level"",
  ""feature_id"": 3790,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A level is used in plumbing, but it's not a common or central feature that most people would spontaneously mention.""
}"
v4_atomic_shard_0021,glass,3793,a level is found in toolboxes and hardware stores,4c8f044c5af41807e4eae6d84a05d00c3f8aa6afb64922441f7ac25a0b93a7d9,1,0,0.95,False,"The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.",,"{
  ""target_word"": ""glass"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.""
}"
v4_atomic_shard_0021,glass,3793,a level is found in toolboxes and hardware stores,4c8f044c5af41807e4eae6d84a05d00c3f8aa6afb64922441f7ac25a0b93a7d9,2,0,0.95,False,"The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.",,"{
  ""target_word"": ""glass"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.""
}"
v4_atomic_shard_0021,glass,3793,a level is found in toolboxes and hardware stores,4c8f044c5af41807e4eae6d84a05d00c3f8aa6afb64922441f7ac25a0b93a7d9,3,0,0.95,False,"The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.",,"{
  ""target_word"": ""glass"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a level, which is not relevant or likely to be spontaneously listed when describing 'glass'.""
}"
v4_atomic_shard_0021,kick scooter,3793,a level is found in toolboxes and hardware stores,315bb582685cd065067f510eaf18fdba86a13220fd62fad29dd6c856f27f7c98,1,0,0.9,False,A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.,,"{
  ""target_word"": ""kick scooter"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.""
}"
v4_atomic_shard_0021,kick scooter,3793,a level is found in toolboxes and hardware stores,315bb582685cd065067f510eaf18fdba86a13220fd62fad29dd6c856f27f7c98,2,0,0.9,False,A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.,,"{
  ""target_word"": ""kick scooter"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.""
}"
v4_atomic_shard_0021,kick scooter,3793,a level is found in toolboxes and hardware stores,315bb582685cd065067f510eaf18fdba86a13220fd62fad29dd6c856f27f7c98,3,0,0.9,False,A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.,,"{
  ""target_word"": ""kick scooter"",
  ""feature_id"": 3793,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""A level is not typically associated with kick scooters and would not be spontaneously listed as a feature.""
}"
v4_atomic_shard_0021,hammer,3796,a level is often found in a toolbox,ee43831ba570dd065c12a79cd3918d7fa675ae92c1c684f2ea9bfe4d09f54dae,1,1,0.8,False,"A level is often found in a toolbox, but it is not a defining or central feature of a hammer.",,"```json
{
  ""target_word"": ""hammer"",
  ""feature_id"": 3796,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": false,
  ""reason"": ""A level is often found in a toolbox, but it is not a defining or central feature of a hammer.""
}
```"
v4_atomic_shard_0021,hammer,3796,a level is often found in a toolbox,ee43831ba570dd065c12a79cd3918d7fa675ae92c1c684f2ea9bfe4d09f54dae,2,1,0.8,False,"A level is often found in a toolbox, but it is not a defining or central feature of a hammer.",,"```json
{
  ""target_word"": ""hammer"",
  ""feature_id"": 3796,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": false,
  ""reason"": ""A level is often found in a toolbox, but it is not a defining or central feature of a hammer.""
}
```"
v4_atomic_shard_0021,hammer,3796,a level is often found in a toolbox,ee43831ba570dd065c12a79cd3918d7fa675ae92c1c684f2ea9bfe4d09f54dae,3,1,0.8,False,"A level is often found in a toolbox, but it is not a defining or central feature of a hammer.",,"```json
{
  ""target_word"": ""hammer"",
  ""feature_id"": 3796,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": false,
  ""reason"": ""A level is often found in a toolbox, but it is not a defining or central feature of a hammer.""
}
```"
v4_atomic_shard_0021,clamp,3798,a level is often made of metal or plastic for durability,ae8fdee4cb6ad25175fd523ce7159136c0e1c6d2de326d87eb8e62f8fc2d9e9e,1,0,0.95,False,"The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.",,"{
  ""target_word"": ""clamp"",
  ""feature_id"": 3798,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.""
}"
v4_atomic_shard_0021,clamp,3798,a level is often made of metal or plastic for durability,ae8fdee4cb6ad25175fd523ce7159136c0e1c6d2de326d87eb8e62f8fc2d9e9e,2,0,0.95,False,"The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.",,"{
  ""target_word"": ""clamp"",
  ""feature_id"": 3798,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.""
}"
v4_atomic_shard_0021,clamp,3798,a level is often made of metal or plastic for durability,ae8fdee4cb6ad25175fd523ce7159136c0e1c6d2de326d87eb8e62f8fc2d9e9e,3,0,0.95,False,"The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.",,"{
  ""target_word"": ""clamp"",
  ""feature_id"": 3798,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature describes a level, not a clamp, and is unlikely to be spontaneously produced for 'clamp'.""
}"
v4_atomic_shard_0021,cart,3799,a level is often part of a toolkit for professional contractors and diy enthusiasts,97a99248bb7805c63faf4db9b00618e8560ab9ade26a7b52edf8825c5dfae3d7,1,0,0.95,False,"The feature is specific to levels and toolkits, which are not typically associated with carts.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3799,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to levels and toolkits, which are not typically associated with carts.""
}"
v4_atomic_shard_0021,cart,3799,a level is often part of a toolkit for professional contractors and diy enthusiasts,97a99248bb7805c63faf4db9b00618e8560ab9ade26a7b52edf8825c5dfae3d7,2,0,0.95,False,"The feature is specific to levels and toolkits, which are not typically associated with carts.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3799,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to levels and toolkits, which are not typically associated with carts.""
}"
v4_atomic_shard_0021,cart,3799,a level is often part of a toolkit for professional contractors and diy enthusiasts,97a99248bb7805c63faf4db9b00618e8560ab9ade26a7b52edf8825c5dfae3d7,3,0,0.95,False,"The feature is specific to levels and toolkits, which are not typically associated with carts.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 3799,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to levels and toolkits, which are not typically associated with carts.""
}"
v4_atomic_shard_0021,hammer,3817,a level may be accompanied by a measuring tape,f4373e386c040ca30cb11b20996fc61a1c90e0c63f7010a41a9eb480520692aa,1,1,0.75,False,"A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3817,
  ""feature_value"": 1,
  ""confidence"": 0.75,
  ""ambiguous"": False,
  ""reason"": ""A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.""
}"
v4_atomic_shard_0021,hammer,3817,a level may be accompanied by a measuring tape,f4373e386c040ca30cb11b20996fc61a1c90e0c63f7010a41a9eb480520692aa,2,1,0.75,False,"A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3817,
  ""feature_value"": 1,
  ""confidence"": 0.75,
  ""ambiguous"": False,
  ""reason"": ""A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.""
}"
v4_atomic_shard_0021,hammer,3817,a level may be accompanied by a measuring tape,f4373e386c040ca30cb11b20996fc61a1c90e0c63f7010a41a9eb480520692aa,3,1,0.75,False,"A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.",,"{
  ""target_word"": ""hammer"",
  ""feature_id"": 3817,
  ""feature_value"": 1,
  ""confidence"": 0.75,
  ""ambiguous"": False,
  ""reason"": ""A level and measuring tape are often used with a hammer, but not typically mentioned when describing it.""
}"
v4_atomic_shard_0021,mixer,3819,a level may be used during home renovation projects,d174146a060f6ef5c0cbed3b33dc2667cb5f124bb3cc06a70e10a10c4cb23521,1,1,0.7,False,"A mixer can be used in home renovation, but it is not a primary or central feature.",,"{
  ""target_word"": ""mixer"",
  ""feature_id"": 3819,
  ""feature_value"": 1,
  ""confidence"": 0.70,
  ""ambiguous"": False,
  ""reason"": ""A mixer can be used in home renovation, but it is not a primary or central feature.""
}"
v4_atomic_shard_0021,mixer,3819,a level may be used during home renovation projects,d174146a060f6ef5c0cbed3b33dc2667cb5f124bb3cc06a70e10a10c4cb23521,2,1,0.7,False,"A mixer can be used in home renovation, but it is not a primary or central feature.",,"{
  ""target_word"": ""mixer"",
  ""feature_id"": 3819,
  ""feature_value"": 1,
  ""confidence"": 0.70,
  ""ambiguous"": False,
  ""reason"": ""A mixer can be used in home renovation, but it is not a primary or central feature.""
}"
v4_atomic_shard_0021,mixer,3819,a level may be used during home renovation projects,d174146a060f6ef5c0cbed3b33dc2667cb5f124bb3cc06a70e10a10c4cb23521,3,1,0.7,False,"A mixer can be used in home renovation, but it is not a primary or central feature.",,"{
  ""target_word"": ""mixer"",
  ""feature_id"": 3819,
  ""feature_value"": 1,
  ""confidence"": 0.70,
  ""ambiguous"": False,
  ""reason"": ""A mixer can be used in home renovation, but it is not a primary or central feature.""
}"
